Hours Viewed,release_year,Cluster
600000,2020.0,0
600000,2019.0,1
600000,2019.0,1
600000,2016.0,1
600000,2017.0,1
600000,2022.0,0
600000,2015.0,1
600000,2022.0,0
600000,2020.0,0
600000,2019.0,1
600000,2020.0,0
600000,2016.0,1
600000,2018.0,1
600000,2016.0,1
600000,2020.0,0
600000,2016.0,1
600000,2021.0,0
600000,2019.0,1
600000,2021.0,0
600000,2018.0,1
600000,2021.0,0
600000,2018.0,1
600000,2021.0,0
600000,2020.0,0
600000,2020.0,0
600000,2019.0,1
600000,2017.0,1
600000,2020.0,0
600000,2018.0,1
600000,2021.0,0
600000,2021.0,0
600000,2017.0,1
600000,2022.0,0
600000,2022.0,0
600000,2021.0,0
600000,2017.0,1
600000,2020.0,0
600000,2021.0,0
600000,2017.0,1
600000,2021.0,0
600000,2020.0,0
600000,2021.0,0
600000,2020.0,0
600000,2021.0,0
600000,2018.0,1
600000,2019.0,1
600000,2018.0,1
600000,2023.0,0
600000,2021.0,0
600000,2016.0,1
600000,2017.0,1
600000,2017.0,1
600000,2018.0,1
600000,2022.0,0
600000,2020.0,0
600000,2021.0,0
600000,2017.0,1
600000,2019.0,1
600000,2020.0,0
600000,2020.0,0
600000,2016.0,1
600000,2017.0,1
600000,2018.0,1
600000,2013.0,1
600000,2020.0,0
600000,2020.0,0
600000,2018.0,1
600000,2019.0,1
600000,2021.0,0
600000,2020.0,0
600000,2020.0,0
600000,2020.0,0
600000,2022.0,0
600000,2021.0,0
600000,2017.0,1
600000,2020.0,0
600000,2022.0,0
500000,2020.0,0
500000,2019.0,1
500000,2020.0,0
500000,2018.0,1
500000,2020.0,0
500000,2020.0,0
500000,2018.0,1
500000,2020.0,0
500000,2019.0,1
500000,2018.0,1
500000,2018.0,1
500000,2019.0,1
500000,2018.0,1
500000,2020.0,0
500000,2017.0,1
500000,2017.0,1
500000,2021.0,0
500000,2021.0,0
500000,2021.0,0
500000,2018.0,1
500000,2017.0,1
500000,2018.0,1
500000,2016.0,1
500000,2017.0,1
500000,2016.0,1
500000,2022.0,0
500000,2016.0,1
500000,2022.0,0
500000,2022.0,0
500000,2021.0,0
500000,2014.0,1
500000,2016.0,1
500000,2017.0,1
500000,2018.0,1
500000,2019.0,1
500000,2017.0,1
500000,2022.0,0
500000,2022.0,0
500000,2018.0,1
500000,2019.0,1
500000,2021.0,0
500000,2022.0,0
500000,2018.0,1
500000,2019.0,1
500000,2019.0,1
500000,2021.0,0
500000,2020.0,0
500000,2022.0,0
500000,2018.0,1
500000,2016.0,1
500000,2020.0,0
500000,2017.0,1
500000,2014.0,1
500000,2016.0,1
500000,2019.0,1
500000,2018.0,1
500000,2019.0,1
500000,2019.0,1
500000,2019.0,1
500000,2018.0,1
500000,2018.0,1
500000,2020.0,0
500000,2022.0,0
500000,2018.0,1
500000,2016.0,1
500000,2016.0,1
500000,2018.0,1
500000,2019.0,1
500000,2018.0,1
500000,2021.0,0
500000,2021.0,0
500000,2018.0,1
500000,2019.0,1
500000,2020.0,0
500000,2021.0,0
500000,2022.0,0
500000,2022.0,0
500000,2019.0,1
500000,2019.0,1
500000,2020.0,0
500000,2018.0,1
500000,2020.0,0
500000,2019.0,1
500000,2018.0,1
500000,2019.0,1
500000,2019.0,1
500000,2021.0,0
500000,2017.0,1
500000,2019.0,1
500000,2021.0,0
500000,2019.0,1
500000,2018.0,1
500000,2021.0,0
500000,2020.0,0
500000,2020.0,0
500000,2022.0,0
500000,2019.0,1
500000,2022.0,0
500000,2020.0,0
500000,2018.0,1
500000,2022.0,0
500000,2017.0,1
500000,2022.0,0
500000,2016.0,1
500000,2021.0,0
500000,2020.0,0
500000,2017.0,1
500000,2018.0,1
500000,2019.0,1
500000,2020.0,0
500000,2019.0,1
500000,2017.0,1
500000,2018.0,1
500000,2017.0,1
500000,2019.0,1
500000,2017.0,1
500000,2019.0,1
500000,2021.0,0
500000,2021.0,0
500000,2015.0,1
500000,2016.0,1
500000,2022.0,0
500000,2017.0,1
500000,2019.0,1
400000,2021.0,0
400000,2021.0,0
400000,2016.0,1
400000,2018.0,1
400000,2021.0,0
400000,2020.0,0
400000,2016.0,1
400000,2018.0,1
400000,2019.0,1
400000,2020.0,0
400000,2018.0,1
400000,2018.0,1
400000,2015.0,1
400000,2021.0,0
400000,2015.0,1
400000,2021.0,0
400000,2020.0,0
400000,2020.0,0
400000,2018.0,1
400000,2017.0,1
400000,2017.0,1
400000,2019.0,1
400000,2021.0,0
400000,2016.0,1
400000,2021.0,0
400000,2018.0,1
400000,2019.0,1
400000,2018.0,1
400000,2021.0,0
400000,2019.0,1
400000,2021.0,0
400000,2016.0,1
400000,2016.0,1
400000,2019.0,1
400000,2021.0,0
400000,2018.0,1
400000,2022.0,0
400000,2021.0,0
400000,2021.0,0
400000,2021.0,0
400000,2017.0,1
400000,2021.0,0
400000,2019.0,1
400000,2020.0,0
400000,2021.0,0
400000,2019.0,1
400000,2021.0,0
400000,2021.0,0
400000,2019.0,1
400000,2019.0,1
400000,2016.0,1
400000,2021.0,0
400000,2021.0,0
400000,2018.0,1
400000,2022.0,0
400000,2019.0,1
400000,2018.0,1
400000,2022.0,0
400000,2021.0,0
400000,2016.0,1
400000,2018.0,1
400000,2018.0,1
400000,2017.0,1
400000,2018.0,1
400000,2022.0,0
400000,2018.0,1
400000,2019.0,1
400000,2016.0,1
400000,2017.0,1
400000,2021.0,0
400000,2022.0,0
400000,2017.0,1
400000,2015.0,1
400000,2018.0,1
400000,2016.0,1
400000,2021.0,0
400000,2017.0,1
400000,2019.0,1
400000,2023.0,0
400000,2019.0,1
400000,2015.0,1
400000,2020.0,0
400000,2020.0,0
400000,2019.0,1
400000,2019.0,1
400000,2021.0,0
400000,2020.0,0
400000,2017.0,1
400000,2019.0,1
400000,2022.0,0
400000,2021.0,0
400000,2022.0,0
400000,2019.0,1
400000,2022.0,0
400000,2020.0,0
400000,2017.0,1
400000,2017.0,1
400000,2020.0,0
400000,2021.0,0
400000,2019.0,1
400000,2022.0,0
400000,2022.0,0
400000,2018.0,1
400000,2015.0,1
400000,2018.0,1
400000,2018.0,1
400000,2019.0,1
400000,2022.0,0
400000,2020.0,0
400000,2016.0,1
400000,2022.0,0
400000,2019.0,1
400000,2019.0,1
400000,2020.0,0
400000,2022.0,0
400000,2019.0,1
400000,2019.0,1
400000,2019.0,1
400000,2019.0,1
400000,2022.0,0
400000,2021.0,0
400000,2022.0,0
400000,2020.0,0
400000,2019.0,1
400000,2019.0,1
400000,2020.0,0
400000,2019.0,1
400000,2017.0,1
400000,2016.0,1
400000,2017.0,1
400000,2014.0,1
400000,2021.0,0
400000,2019.0,1
400000,2021.0,0
400000,2021.0,0
400000,2022.0,0
400000,2020.0,0
400000,2018.0,1
400000,2021.0,0
400000,2022.0,0
400000,2019.0,1
400000,2021.0,0
400000,2018.0,1
400000,2018.0,1
400000,2020.0,0
400000,2021.0,0
400000,2022.0,0
400000,2021.0,0
400000,2021.0,0
400000,2015.0,1
400000,2021.0,0
400000,2019.0,1
400000,2019.0,1
400000,2020.0,0
400000,2018.0,1
400000,2017.0,1
400000,2017.0,1
400000,2017.0,1
400000,2021.0,0
400000,2022.0,0
400000,2022.0,0
400000,2021.0,0
400000,2018.0,1
300000,2020.0,0
300000,2020.0,0
300000,2018.0,1
300000,2017.0,1
300000,2021.0,0
300000,2017.0,1
300000,2022.0,0
300000,2019.0,1
300000,2020.0,0
300000,2019.0,1
300000,2019.0,1
300000,2021.0,0
300000,2019.0,1
300000,2017.0,1
300000,2022.0,0
300000,2017.0,1
300000,2020.0,0
300000,2021.0,0
300000,2022.0,0
300000,2017.0,1
300000,2021.0,0
300000,2021.0,0
300000,2020.0,0
300000,2022.0,0
300000,2022.0,0
300000,2021.0,0
300000,2021.0,0
300000,2020.0,0
300000,2018.0,1
300000,2018.0,1
300000,2019.0,1
300000,2017.0,1
300000,2022.0,0
300000,2020.0,0
300000,2019.0,1
300000,2016.0,1
300000,2018.0,1
300000,2022.0,0
300000,2021.0,0
300000,2020.0,0
300000,2018.0,1
300000,2020.0,0
300000,2018.0,1
300000,2020.0,0
300000,2020.0,0
300000,2017.0,1
300000,2020.0,0
300000,2022.0,0
300000,2018.0,1
300000,2020.0,0
300000,2018.0,1
300000,2021.0,0
300000,2020.0,0
300000,2019.0,1
300000,2019.0,1
300000,2020.0,0
300000,2019.0,1
300000,2020.0,0
300000,2019.0,1
300000,2016.0,1
300000,2019.0,1
300000,2018.0,1
300000,2021.0,0
300000,2018.0,1
300000,2020.0,0
300000,2017.0,1
300000,2022.0,0
300000,2016.0,1
300000,2019.0,1
300000,2018.0,1
300000,2019.0,1
300000,2022.0,0
300000,2022.0,0
300000,2018.0,1
300000,2022.0,0
300000,2023.0,0
300000,2020.0,0
300000,2021.0,0
300000,2021.0,0
300000,2020.0,0
300000,2017.0,1
300000,2019.0,1
300000,2022.0,0
300000,2022.0,0
300000,2018.0,1
300000,2019.0,1
300000,2022.0,0
300000,2022.0,0
300000,2019.0,1
300000,2017.0,1
300000,2018.0,1
300000,2019.0,1
300000,2021.0,0
300000,2018.0,1
300000,2018.0,1
300000,2021.0,0
300000,2016.0,1
300000,2019.0,1
300000,2019.0,1
300000,2018.0,1
300000,2022.0,0
300000,2021.0,0
300000,2017.0,1
300000,2019.0,1
300000,2022.0,0
300000,2020.0,0
300000,2017.0,1
300000,2017.0,1
300000,2022.0,0
300000,2019.0,1
300000,2019.0,1
300000,2020.0,0
300000,2022.0,0
300000,2020.0,0
300000,2018.0,1
300000,2018.0,1
300000,2022.0,0
300000,2018.0,1
300000,2018.0,1
300000,2020.0,0
300000,2019.0,1
300000,2020.0,0
300000,2016.0,1
300000,2022.0,0
300000,2018.0,1
300000,2018.0,1
300000,2019.0,1
300000,2022.0,0
300000,2019.0,1
300000,2020.0,0
300000,2016.0,1
300000,2020.0,0
300000,2019.0,1
300000,2018.0,1
300000,2020.0,0
300000,2018.0,1
300000,2021.0,0
300000,2020.0,0
300000,2021.0,0
300000,2021.0,0
300000,2022.0,0
300000,2021.0,0
300000,2018.0,1
300000,2018.0,1
300000,2020.0,0
300000,2019.0,1
300000,2021.0,0
300000,2014.0,1
300000,2022.0,0
300000,2019.0,1
200000,2016.0,1
200000,2021.0,0
200000,2023.0,0
200000,2020.0,0
200000,2020.0,0
200000,2022.0,0
200000,2017.0,1
200000,2021.0,0
200000,2020.0,0
200000,2022.0,0
200000,2020.0,0
200000,2019.0,1
200000,2019.0,1
200000,2019.0,1
200000,2017.0,1
200000,2017.0,1
200000,2018.0,1
200000,2020.0,0
200000,2017.0,1
200000,2017.0,1
200000,2018.0,1
200000,2017.0,1
200000,2019.0,1
200000,2020.0,0
200000,2017.0,1
200000,2022.0,0
200000,2018.0,1
200000,2021.0,0
200000,2021.0,0
200000,2020.0,0
200000,2020.0,0
200000,2016.0,1
200000,2018.0,1
200000,2022.0,0
200000,2014.0,1
200000,2015.0,1
200000,2017.0,1
200000,2018.0,1
200000,2017.0,1
200000,2022.0,0
200000,2019.0,1
200000,2020.0,0
200000,2020.0,0
200000,2018.0,1
200000,2016.0,1
200000,2018.0,1
200000,2020.0,0
200000,2020.0,0
200000,2022.0,0
200000,2017.0,1
200000,2019.0,1
200000,2020.0,0
200000,2021.0,0
200000,2017.0,1
200000,2020.0,0
200000,2015.0,1
200000,2018.0,1
200000,2015.0,1
200000,2018.0,1
200000,2022.0,0
200000,2019.0,1
200000,2019.0,1
200000,2018.0,1
200000,2023.0,0
200000,2019.0,1
200000,2017.0,1
200000,2021.0,0
200000,2022.0,0
200000,2018.0,1
200000,2020.0,0
200000,2020.0,0
200000,2021.0,0
200000,2020.0,0
200000,2022.0,0
200000,2022.0,0
200000,2021.0,0
200000,2017.0,1
200000,2021.0,0
200000,2017.0,1
200000,2018.0,1
200000,2019.0,1
200000,2017.0,1
200000,2019.0,1
200000,2022.0,0
200000,2019.0,1
200000,2017.0,1
200000,2022.0,0
200000,2015.0,1
200000,2019.0,1
200000,2017.0,1
200000,2018.0,1
200000,2019.0,1
200000,2017.0,1
200000,2017.0,1
200000,2017.0,1
200000,2017.0,1
200000,2021.0,0
200000,2022.0,0
200000,2017.0,1
200000,2016.0,1
200000,2021.0,0
200000,2019.0,1
200000,2020.0,0
200000,2019.0,1
200000,2021.0,0
200000,2021.0,0
200000,2019.0,1
200000,2017.0,1
200000,2020.0,0
200000,2020.0,0
200000,2017.0,1
200000,2020.0,0
200000,2016.0,1
200000,2019.0,1
200000,2015.0,1
200000,2021.0,0
200000,2014.0,1
200000,2018.0,1
200000,2019.0,1
200000,2021.0,0
200000,2020.0,0
200000,2020.0,0
200000,2021.0,0
200000,2021.0,0
200000,2020.0,0
200000,2017.0,1
200000,2016.0,1
200000,2020.0,0
200000,2017.0,1
200000,2018.0,1
200000,2017.0,1
200000,2021.0,0
200000,2020.0,0
200000,2020.0,0
200000,2020.0,0
200000,2020.0,0
200000,2019.0,1
200000,2019.0,1
200000,2020.0,0
200000,2022.0,0
200000,2022.0,0
200000,2022.0,0
200000,2015.0,1
200000,2016.0,1
200000,2021.0,0
200000,2018.0,1
200000,2018.0,1
200000,2019.0,1
200000,2022.0,0
200000,2019.0,1
200000,2019.0,1
200000,2019.0,1
200000,2020.0,0
200000,2017.0,1
200000,2017.0,1
200000,2022.0,0
200000,2018.0,1
200000,2022.0,0
200000,2020.0,0
200000,2020.0,0
200000,2019.0,1
200000,2020.0,0
200000,2020.0,0
200000,2021.0,0
200000,2016.0,1
200000,2018.0,1
200000,2020.0,0
200000,2019.0,1
200000,2020.0,0
200000,2018.0,1
200000,2019.0,1
200000,2021.0,0
200000,2018.0,1
200000,2019.0,1
200000,2020.0,0
200000,2022.0,0
200000,2018.0,1
200000,2022.0,0
200000,2019.0,1
200000,2018.0,1
200000,2018.0,1
200000,2018.0,1
200000,2020.0,0
200000,2019.0,1
200000,2022.0,0
200000,2019.0,1
200000,2020.0,0
200000,2021.0,0
200000,2021.0,0
200000,2018.0,1
200000,2018.0,1
200000,2019.0,1
200000,2017.0,1
200000,2015.0,1
200000,2018.0,1
200000,2018.0,1
200000,2017.0,1
200000,2017.0,1
200000,2022.0,0
200000,2020.0,0
200000,2015.0,1
200000,2021.0,0
200000,2020.0,0
200000,2022.0,0
200000,2019.0,1
200000,2015.0,1
200000,2021.0,0
200000,2021.0,0
200000,2016.0,1
200000,2020.0,0
200000,2022.0,0
100000,2017.0,1
100000,2019.0,1
100000,2019.0,1
100000,2018.0,1
100000,2020.0,0
100000,2022.0,0
100000,2020.0,0
100000,2021.0,0
100000,2021.0,0
100000,2019.0,1
100000,2019.0,1
100000,2018.0,1
100000,2021.0,0
100000,2017.0,1
100000,2018.0,1
100000,2022.0,0
100000,2022.0,0
100000,2020.0,0
100000,2020.0,0
100000,2020.0,0
100000,2019.0,1
100000,2021.0,0
100000,2019.0,1
100000,2017.0,1
100000,2019.0,1
100000,2021.0,0
100000,2019.0,1
100000,2019.0,1
100000,2022.0,0
100000,2013.0,1
100000,2022.0,0
100000,2019.0,1
100000,2020.0,0
100000,2020.0,0
100000,2019.0,1
100000,2019.0,1
100000,2014.0,1
100000,2021.0,0
100000,2017.0,1
100000,2021.0,0
100000,2017.0,1
100000,2017.0,1
100000,2018.0,1
100000,2016.0,1
100000,2020.0,0
100000,2019.0,1
100000,2021.0,0
100000,2018.0,1
100000,2016.0,1
100000,2020.0,0
100000,2017.0,1
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2017.0,1
100000,2018.0,1
100000,2022.0,0
100000,2020.0,0
100000,2019.0,1
100000,2017.0,1
100000,2016.0,1
100000,2019.0,1
100000,2020.0,0
100000,2022.0,0
100000,2018.0,1
100000,2018.0,1
100000,2021.0,0
100000,2020.0,0
100000,2019.0,1
100000,2014.0,1
100000,2018.0,1
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2020.0,0
100000,2019.0,1
100000,2019.0,1
100000,2020.0,0
100000,2020.0,0
100000,2017.0,1
100000,2017.0,1
100000,2019.0,1
100000,2018.0,1
100000,2018.0,1
100000,2021.0,0
100000,2018.0,1
100000,2018.0,1
100000,2018.0,1
100000,2018.0,1
100000,2018.0,1
100000,2022.0,0
100000,2019.0,1
100000,2020.0,0
100000,2019.0,1
100000,2020.0,0
100000,2016.0,1
100000,2018.0,1
100000,2018.0,1
100000,2018.0,1
100000,2021.0,0
100000,2020.0,0
100000,2022.0,0
100000,2016.0,1
100000,2019.0,1
100000,2020.0,0
100000,2016.0,1
100000,2015.0,1
100000,2019.0,1
100000,2020.0,0
100000,2019.0,1
100000,2022.0,0
100000,2015.0,1
100000,2017.0,1
100000,2019.0,1
100000,2022.0,0
100000,2017.0,1
100000,2022.0,0
100000,2019.0,1
100000,2017.0,1
100000,2022.0,0
100000,2022.0,0
100000,2021.0,0
100000,2020.0,0
100000,2019.0,1
100000,2018.0,1
100000,2020.0,0
100000,2017.0,1
100000,2019.0,1
100000,2021.0,0
100000,2018.0,1
100000,2020.0,0
100000,2021.0,0
100000,2019.0,1
100000,2019.0,1
100000,2021.0,0
100000,2022.0,0
100000,2018.0,1
100000,2017.0,1
100000,2022.0,0
100000,2022.0,0
100000,2021.0,0
100000,2018.0,1
100000,2017.0,1
100000,2017.0,1
100000,2022.0,0
100000,2019.0,1
100000,2020.0,0
100000,2022.0,0
100000,2020.0,0
100000,2017.0,1
100000,2018.0,1
100000,2016.0,1
100000,2022.0,0
100000,2020.0,0
100000,2017.0,1
100000,2019.0,1
100000,2019.0,1
100000,2021.0,0
100000,2019.0,1
100000,2016.0,1
100000,2018.0,1
100000,2017.0,1
100000,2021.0,0
100000,2021.0,0
100000,2022.0,0
100000,2019.0,1
100000,2022.0,0
100000,2018.0,1
100000,2022.0,0
100000,2019.0,1
100000,2018.0,1
100000,2019.0,1
100000,2019.0,1
100000,2019.0,1
100000,2019.0,1
100000,2017.0,1
100000,2020.0,0
100000,2016.0,1
100000,2019.0,1
100000,2019.0,1
100000,2021.0,0
100000,2021.0,0
100000,2018.0,1
100000,2014.0,1
100000,2021.0,0
100000,2018.0,1
100000,2019.0,1
100000,2019.0,1
100000,2018.0,1
100000,2018.0,1
100000,2018.0,1
100000,2020.0,0
100000,2020.0,0
100000,2019.0,1
100000,2020.0,0
100000,2022.0,0
100000,2017.0,1
100000,2017.0,1
100000,2020.0,0
100000,2021.0,0
100000,2018.0,1
100000,2018.0,1
100000,2021.0,0
100000,2020.0,0
100000,2021.0,0
100000,2018.0,1
100000,2019.0,1
100000,2021.0,0
100000,2022.0,0
100000,2020.0,0
100000,2016.0,1
100000,2017.0,1
100000,2018.0,1
100000,2020.0,0
100000,2018.0,1
100000,2022.0,0
100000,2017.0,1
100000,2021.0,0
100000,2019.0,1
100000,2019.0,1
100000,2014.0,1
100000,2020.0,0
100000,2021.0,0
100000,2016.0,1
100000,2021.0,0
100000,2022.0,0
100000,2019.0,1
100000,2022.0,0
100000,2017.0,1
100000,2022.0,0
100000,2020.0,0
100000,2021.0,0
100000,2018.0,1
100000,2019.0,1
100000,2020.0,0
100000,2018.0,1
100000,2020.0,0
100000,2017.0,1
100000,2018.0,1
100000,2019.0,1
100000,2018.0,1
100000,2014.0,1
100000,2021.0,0
100000,2016.0,1
100000,2021.0,0
100000,2021.0,0
100000,2018.0,1
100000,2020.0,0
100000,2022.0,0
100000,2019.0,1
100000,2019.0,1
100000,2019.0,1
100000,2018.0,1
100000,2017.0,1
100000,2019.0,1
100000,2017.0,1
100000,2014.0,1
100000,2014.0,1
100000,2015.0,1
100000,2017.0,1
100000,2019.0,1
100000,2018.0,1
100000,2020.0,0
100000,2019.0,1
100000,2020.0,0
100000,2018.0,1
100000,2017.0,1
100000,2018.0,1
100000,2022.0,0
100000,2021.0,0
100000,2018.0,1
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2020.0,0
100000,2020.0,0
100000,2019.0,1
100000,2022.0,0
100000,2020.0,0
100000,2020.0,0
100000,2018.0,1
100000,2018.0,1
100000,2022.0,0
541900000,2023.0,2
252800000,2023.0,2
286200000,2023.0,2
274300000,2023.0,2
363800000,2023.0,2
374700000,2023.0,2
208500000,2023.0,2
40100000,2023.0,0
331400000,2023.0,2
292300000,2023.0,2
171400000,2023.0,2
129900000,2023.0,2
254300000,2023.0,2
630200000,2023.0,2
270600000,2023.0,2
97100000,2020.0,0
77200000,2023.0,0
127000000,2023.0,2
223400000,2023.0,2
184800000,2023.0,2
73900000,2020.0,0
199400000,2023.0,2
220300000,2023.0,2
89600000,2023.0,0
162700000,2022.0,2
66900000,2021.0,0
101100000,2023.0,0
89900000,2021.0,0
144800000,2023.0,2
61200000,2021.0,0
60500000,2023.0,0
251600000,2023.0,2
179400000,2023.0,2
22200000,2022.0,0
170800000,2022.0,2
75000000,2021.0,0
153300000,2023.0,2
155500000,2023.0,2
130800000,2023.0,2
127300000,2023.0,2
164000000,2023.0,2
132100000,2023.0,2
30700000,2023.0,0
45400000,2023.0,0
87900000,2023.0,0
98500000,2023.0,0
90000000,2023.0,0
77700000,2023.0,0
69200000,2023.0,0
41300000,2023.0,0
108400000,2023.0,0
60300000,2023.0,0
55300000,2023.0,0
151800000,2023.0,2
118600000,2019.0,2
73900000,2023.0,0
58300000,2021.0,0
7600000,2022.0,0
48100000,2023.0,0
38000000,2022.0,0
155700000,2023.0,2
117100000,2021.0,2
160700000,2023.0,2
37400000,2023.0,0
111400000,2023.0,2
104000000,2021.0,0
34300000,2023.0,0
64200000,2023.0,0
61200000,2023.0,0
1300000,2022.0,0
62500000,2023.0,0
222000000,2023.0,2
88700000,2023.0,0
81600000,2023.0,0
13500000,2023.0,0
66100000,2023.0,0
69800000,2014.0,1
55300000,2023.0,0
78500000,2023.0,0
39000000,2023.0,0
97200000,2023.0,0
77600000,2023.0,0
10600000,2023.0,0
44300000,2022.0,0
12200000,2023.0,0
52600000,2020.0,0
73500000,2023.0,0
55300000,2023.0,0
195700000,2023.0,2
89600000,2023.0,0
72100000,2023.0,0
56500000,2021.0,0
74300000,2023.0,0
43100000,2023.0,0
137000000,2023.0,2
73000000,2023.0,0
32400000,2023.0,0
26900000,2023.0,0
56000000,2023.0,0
73000000,2019.0,1
53400000,2023.0,0
37700000,2023.0,0
42100000,2023.0,0
34200000,2021.0,0
159500000,2023.0,2
33900000,2023.0,0
32500000,2023.0,0
76800000,2023.0,0
123200000,2023.0,2
43500000,2023.0,0
37400000,2023.0,0
74900000,2021.0,0
50500000,2023.0,0
93400000,2023.0,0
43600000,2023.0,0
69700000,2019.0,1
54400000,2023.0,0
29200000,2023.0,0
31600000,2023.0,0
81800000,2022.0,0
21300000,2023.0,0
72600000,2023.0,0
62300000,2016.0,1
25900000,2021.0,0
52000000,2023.0,0
115900000,2023.0,2
63700000,2023.0,0
51300000,2014.0,1
46800000,2023.0,0
119200000,2023.0,2
104500000,2022.0,0
44300000,2023.0,0
98800000,2021.0,0
28600000,2023.0,0
59300000,2020.0,0
39400000,2023.0,0
20100000,2023.0,0
25400000,2023.0,0
20800000,2023.0,0
38800000,2022.0,0
26400000,2022.0,0
37500000,2023.0,0
50300000,2023.0,0
8400000,2023.0,0
26500000,2023.0,0
25200000,2020.0,0
120700000,2022.0,2
46200000,2023.0,0
36200000,2023.0,0
71300000,2017.0,1
46600000,2023.0,0
28000000,2023.0,0
24200000,2023.0,0
18600000,2022.0,0
18600000,2022.0,0
131100000,2023.0,2
77700000,2017.0,1
64500000,2020.0,0
29800000,2022.0,0
97100000,2022.0,0
55200000,2020.0,0
23700000,2022.0,0
16700000,2020.0,0
59800000,2020.0,0
55100000,2021.0,0
37100000,2023.0,0
107900000,2023.0,0
64700000,2021.0,0
57600000,2020.0,0
56300000,2017.0,1
53300000,2019.0,1
40300000,2016.0,1
60100000,2023.0,0
59400000,2022.0,0
32400000,2023.0,0
23200000,2023.0,0
18200000,2023.0,0
51300000,2023.0,0
35800000,2023.0,0
35200000,2020.0,0
66200000,2023.0,0
60600000,2022.0,0
57800000,2022.0,0
43000000,2021.0,0
23500000,2022.0,0
40100000,2018.0,1
22600000,2022.0,0
21200000,2023.0,0
62200000,2016.0,1
42900000,2023.0,0
39400000,2023.0,0
30900000,2023.0,0
19400000,2023.0,0
55800000,2019.0,1
39600000,2022.0,0
33200000,2023.0,0
28700000,2020.0,0
23000000,2021.0,0
35800000,2017.0,1
16000000,2013.0,1
30300000,2021.0,0
22500000,2023.0,0
35400000,2023.0,0
28400000,2022.0,0
26400000,2023.0,0
24700000,2023.0,0
16900000,2021.0,0
38800000,2023.0,0
33200000,2022.0,0
23700000,2023.0,0
19100000,2022.0,0
287000000,2023.0,2
98000000,2020.0,0
42300000,2023.0,0
32900000,2022.0,0
15800000,2022.0,0
15200000,2023.0,0
69700000,2022.0,0
41700000,2022.0,0
39200000,2017.0,1
73500000,2017.0,1
49500000,2023.0,0
46900000,2020.0,0
37100000,2020.0,0
32500000,2019.0,1
29800000,2020.0,0
24300000,2022.0,0
21700000,2023.0,0
6300000,2023.0,0
35500000,2019.0,1
34900000,2023.0,0
27400000,2021.0,0
17800000,2021.0,0
17200000,2023.0,0
14400000,2023.0,0
72400000,2023.0,0
37200000,2022.0,0
33700000,2023.0,0
33300000,2022.0,0
29300000,2023.0,0
28300000,2023.0,0
19300000,2023.0,0
31800000,2021.0,0
31700000,2023.0,0
23000000,2023.0,0
14500000,2023.0,0
4000000,2022.0,0
10900000,2018.0,1
35700000,2023.0,0
34800000,2022.0,0
29300000,2021.0,0
27900000,2022.0,0
24000000,2023.0,0
16900000,2019.0,1
14400000,2023.0,0
12500000,2022.0,0
111300000,2019.0,0
50000000,2023.0,0
31200000,2023.0,0
28800000,2022.0,0
28600000,2023.0,0
24000000,2023.0,0
22600000,2023.0,0
18600000,2023.0,0
18200000,2021.0,0
49600000,2023.0,0
45500000,2021.0,0
44600000,2021.0,0
41000000,2015.0,1
31500000,2023.0,0
23500000,2020.0,0
21900000,2023.0,0
18100000,2019.0,1
44700000,2021.0,0
42800000,2023.0,0
36900000,2022.0,0
33900000,2018.0,1
32500000,2019.0,1
19600000,2021.0,0
66900000,2022.0,0
48200000,2023.0,0
31700000,2020.0,0
29000000,2023.0,0
27900000,2017.0,1
16600000,2022.0,0
10900000,2023.0,0
8300000,2018.0,1
2200000,2022.0,0
88300000,2017.0,1
32500000,2017.0,1
16000000,2014.0,1
37900000,2019.0,1
29200000,2020.0,0
19900000,2023.0,0
9200000,2022.0,0
7100000,2020.0,0
39200000,2022.0,0
36300000,2023.0,0
29700000,2018.0,1
29500000,2021.0,0
28300000,2019.0,1
22800000,2023.0,0
35300000,2021.0,0
27900000,2023.0,0
27700000,2016.0,1
27300000,2023.0,0
25300000,2017.0,1
21200000,2020.0,0
20200000,2019.0,1
18000000,2023.0,0
14900000,2022.0,0
14200000,2023.0,0
9200000,2023.0,0
4600000,2023.0,0
64100000,2020.0,0
23300000,2023.0,0
22300000,2023.0,0
21300000,2021.0,0
60700000,2016.0,1
40100000,2017.0,1
37400000,2021.0,0
29900000,2023.0,0
22000000,2020.0,0
20600000,2021.0,0
18200000,2021.0,0
16100000,2023.0,0
7800000,2023.0,0
4200000,2023.0,0
29600000,2023.0,0
27200000,2022.0,0
26100000,2023.0,0
15300000,2023.0,0
8800000,2019.0,1
34600000,2021.0,0
29000000,2018.0,1
18900000,2023.0,0
15000000,2023.0,0
14400000,2019.0,1
11600000,2022.0,0
30100000,2015.0,1
29900000,2023.0,0
26400000,2023.0,0
19600000,2021.0,0
18500000,2022.0,0
18300000,2017.0,1
18000000,2020.0,0
17600000,2019.0,1
15400000,2022.0,0
14500000,2022.0,0
13100000,2023.0,0
